Agent,Period,Job,PP,h_cum,h,c,w
1304,18,5,1,44000.0,2166.6666666666715,46885.81284337472,43501.144849823555
1304,19,0,1,46166.666666666664,2166.6666666666642,67490.95201840063,72522.46763155017
1304,20,0,1,48333.33333333333,2166.6666666666642,64037.46138024554,67658.39631020499
1304,21,3,0,50500.0,2166.6666666666715,50194.715125546434,48161.57059936118
1304,22,2,0,52666.666666666664,2166.6666666666642,43707.926231177786,39025.24821292646
1304,23,3,0,54833.33333333333,2166.6666666666642,50846.77479435962,49079.96449909805
1304,24,1,1,57000.0,2166.6666666666715,56440.42913519508,56958.350894640964
1304,25,3,0,59166.666666666664,2166.6666666666642,51458.239883289796,49941.182934210985
1304,26,0,1,61333.33333333333,2166.6666666666642,70957.66789606465,77405.16605079529
1304,27,1,1,63499.99999999999,2166.6666666666642,57449.48873378227,58379.56159687645
1304,28,0,1,65666.66666666666,2166.6666666666642,71818.93580178818,78618.21943913828
1304,29,1,1,67833.33333333333,2166.6666666666715,58076.71503500846,59262.97892254713
1304,30,6,1,70000.0,2166.6666666666715,57539.14357568672,58505.83602209398
1304,31,3,0,72166.66666666666,2166.666666666657,53097.639307390426,52250.196207592155
1304,32,0,0,74333.33333333333,2166.6666666666715,64436.78766526077,68220.82769755038
1304,33,4,1,76500.0,2166.6666666666715,54735.92523292979,54557.641173140546
1304,34,6,0,78666.66666666666,2166.666666666657,51984.50203700029,50682.397235211676
1304,35,3,0,80833.33333333333,2166.6666666666715,54062.61920957682,53609.32283038989
1304,36,1,1,83000.0,2166.6666666666715,60044.921512927365,62035.100722432915
1304,37,0,1,85166.66666666666,2166.666666666657,75206.38066141118,83389.26853719886
1304,38,0,1,87333.33333333333,2166.6666666666715,70965.10945704082,77415.6471225927
1304,39,0,1,89500.0,2166.6666666666715,71269.7349967236,77844.69717848394
1304,40,0,0,91666.66666666666,2166.666666666657,62881.20652400996,66029.868343676
1305,1,0,0,18000.0,2166.666666666668,22840.794427177694,48863.98029031702
1305,2,0,1,20166.666666666664,2166.6666666666642,27990.162650503647,54995.78134615042
1305,3,1,0,22333.333333333332,2166.666666666668,17117.808404653773,38561.77610737001
1305,4,3,0,24500.0,2166.666666666668,19387.97005853988,40638.356642865634
1305,5,0,1,26666.666666666664,2166.6666666666642,36598.16818245344,63757.24206572395
1305,6,0,0,28833.333333333332,2166.666666666668,28044.20722152725,50588.579481765555
1305,7,0,0,31000.0,2166.666666666668,29462.613187996256,51465.504119490695
1305,8,1,1,33166.666666666664,2166.6666666666642,29389.734265677347,50242.02750540179
1305,9,5,0,35333.33333333333,2166.6666666666642,19273.55828649513,34873.062078829265
1305,10,0,0,37500.0,2166.6666666666715,36703.90162649892,58302.01118632171
1305,11,0,0,39666.666666666664,2166.6666666666642,54715.47492855124,54528.83792753695
1305,12,0,1,41833.33333333333,2166.6666666666642,62460.237942932516,65436.95484920073
1305,13,1,1,44000.0,2166.6666666666715,54103.149668801554,53666.407984227546
1305,14,0,0,46166.666666666664,2166.6666666666642,59441.10459097715,61184.65435348895
1305,15,1,1,48333.33333333333,2166.6666666666642,54938.40941122835,54842.83015665965
1305,16,3,1,50500.0,2166.6666666666715,56531.16172782814,57086.143278631185
1305,17,0,1,52666.666666666664,2166.6666666666642,69075.6639831262,74754.45631426225
1305,18,0,0,54833.33333333333,2166.6666666666642,57719.16383260277,58759.38567972221
1305,19,3,0,57000.0,2166.6666666666715,51157.22011174363,49517.21142499103
1305,20,1,1,59166.666666666664,2166.6666666666642,56786.68429134262,57446.03421315863
1305,21,0,0,61333.33333333333,2166.6666666666642,62365.85080609835,65304.01521985684
1305,22,1,1,63499.99999999999,2166.6666666666642,57449.48873378227,58379.56159687645
1305,23,3,1,65666.66666666666,2166.6666666666642,59039.278967836166,60618.702771600234
1305,24,2,1,67833.33333333333,2166.6666666666715,50795.723824532324,49008.06172469342
1305,25,3,0,70000.0,2166.6666666666715,52841.91536100474,51890.02163521795
1305,26,1,0,72166.66666666666,2166.666666666657,52001.23837105063,50705.96953669104
1305,27,3,1,74333.33333333333,2166.6666666666715,60267.890761642586,62349.14191780646
1305,28,0,1,76500.0,2166.6666666666715,73787.20994847047,81390.4365471415
1305,29,6,1,78666.66666666666,2166.666666666657,58652.60483680409,60074.09131944238
1305,30,3,0,80833.33333333333,2166.6666666666715,54062.61920957682,53609.32283038989
1305,31,0,0,83000.0,2166.6666666666715,65660.51033388637,69944.38075195265
1305,32,7,1,85166.66666666666,2166.666666666657,50849.169893975115,49083.33787883819
1305,33,3,1,87333.33333333333,2166.6666666666715,61910.718596426195,64662.98393862845
1305,34,5,1,89500.0,2166.6666666666715,52314.80361161819,51147.61072058901
1305,35,0,0,91666.66666666666,2166.666666666657,66785.80474445889,71529.30245698435
1305,36,1,0,93833.33333333333,2166.6666666666715,54201.67343259916,53805.17384873121
1305,37,3,0,96000.0,2166.6666666666715,55567.92513705738,55729.47202402448
1305,38,0,1,98166.66666666666,2166.666666666657,77132.3377715429,86101.88418527167
1305,39,4,1,100333.33333333333,2166.6666666666715,57179.93243944743,57999.904844292156
1305,40,3,0,102500.0,2166.6666666666715,56155.27999804915,56556.73239161852
1306,1,4,1,13666.666666666666,2166.666666666666,10656.751918857572,36186.67801766447
1306,2,2,0,15833.333333333332,2166.666666666666,6543.835288474915,29273.007448556218
1306,3,1,0,18000.0,2166.666666666668,12515.616188550364,36563.13621812134
1306,4,1,1,20166.666666666664,2166.6666666666642,16569.030029175712,41151.33955184125
1306,5,2,0,22333.333333333332,2166.666666666668,10788.567631931288,31889.01297306856
1306,6,3,0,24500.0,2166.666666666668,17796.39111117145,40638.356642865634
1306,7,4,1,26666.666666666664,2166.6666666666642,20082.75514840805,42737.75743660139
1306,8,1,0,28833.333333333332,2166.666666666668,19649.21378539547,41006.305553929844
1306,9,0,1,31000.0,2166.666666666668,38249.467229961774,66083.01537207371
1306,10,3,1,33166.666666666664,2166.6666666666642,28884.52456642421,51772.12503795845
1306,11,2,1,35333.33333333333,2166.6666666666642,22862.973027567357,42170.2362879007
1306,12,0,1,37500.0,2166.6666666666715,42782.91099446783,69105.65670088134
1306,13,1,1,39666.666666666664,2166.6666666666642,31711.103653644954,52390.7316100262
1306,14,4,1,41833.33333333333,2166.6666666666642,29046.530728685502,47516.981752781685
1306,15,6,1,44000.0,2166.6666666666715,53348.656754168034,52603.74190727893
1306,16,3,1,46166.666666666664,2166.6666666666642,55702.180208323145,55918.563673694574
1306,17,2,1,48333.33333333333,2166.6666666666642,48200.47332384142,45352.77932935412
1306,18,1,1,50500.0,2166.6666666666715,55333.28486830301,55398.99277225776
1306,19,0,1,52666.666666666664,2166.6666666666642,69075.6639831262,74754.45631426225
1306,20,1,1,54833.33333333333,2166.6666666666642,56083.33202063033,56455.3972121554
1306,21,0,1,57000.0,2166.6666666666715,70045.70112382092,76120.70580819849
1306,22,3,1,59166.666666666664,2166.6666666666642,58028.82375294467,59195.52641259813
1306,23,3,1,61333.33333333333,2166.6666666666642,55117.23701666226,55094.70002346797
1306,24,1,1,63499.99999999999,2166.6666666666642,57449.48873378227,58379.56159687645
1306,25,0,1,65666.66666666666,2166.6666666666642,71818.93580178818,78618.21943913828
1306,26,0,1,67833.33333333333,2166.6666666666715,67909.12017374209,73111.4368644255
1306,27,0,1,70000.0,2166.6666666666715,68281.16651682134,73635.44579833992
1306,28,6,1,72166.66666666666,2166.666666666657,57827.47152011004,58911.931718464846
1306,29,1,1,74333.33333333333,2166.6666666666715,58959.576869249264,60506.44629471728
1306,30,4,1,76500.0,2166.6666666666715,54735.92523292979,54557.641173140546
1306,31,4,1,78666.66666666666,2166.666666666657,51984.50203700035,50682.39723521176
1306,32,6,0,80833.33333333333,2166.6666666666715,52206.283365715615,50994.76530382482
1306,33,1,0,83000.0,2166.6666666666715,53159.15063020605,52336.831873529656
1306,34,2,1,85166.66666666666,2166.666666666657,52635.92504223351,51599.894425681
1306,35,3,0,87333.33333333333,2166.6666666666715,54733.25798446202,54553.88448515778
1306,36,4,1,89500.0,2166.6666666666715,56134.06484718891,56526.85189744917
1306,37,1,0,91666.66666666666,2166.666666666657,54001.16744043727,53522.77104286939
1306,38,0,0,93833.33333333333,2166.6666666666715,67053.76646389795,71906.71332943374
1306,39,6,0,96000.0,2166.6666666666715,53638.174656810465,53011.5136011415
1306,40,0,1,98166.66666666666,2166.666666666657,77132.3377715429,86101.88418527167
1307,1,3,0,13666.666666666666,2166.666666666666,10693.212039902388,35117.20005620055
1307,2,1,0,15833.333333333332,2166.666666666666,11688.63393404712,35398.37247938438
1307,3,1,0,18000.0,2166.666666666668,11315.519337225847,33752.028718109046
1307,4,0,1,20166.666666666664,2166.6666666666642,30446.483704417384,59576.21870896447
1307,5,4,1,22333.333333333332,2166.666666666668,18015.033145795507,40946.30317050515
1307,6,0,0,24500.0,2166.666666666668,27159.57362439931,52705.107402786256
1307,7,0,0,26666.666666666664,2166.6666666666642,25789.211775659052,49654.19004725884
1307,8,3,1,28833.333333333332,2166.666666666668,26891.028756714717,50085.21470552857
1307,9,1,1,31000.0,2166.666666666668,27234.04990492024,49447.51283865709
1307,10,1,0,33166.666666666664,2166.6666666666642,20703.361821812217,39128.53036430191
1307,11,8,1,35333.33333333333,2166.6666666666642,17270.21550483599,33172.282771822414
1307,12,6,1,37500.0,2166.6666666666715,30500.271041777203,50685.33356514205
1307,13,4,1,39666.666666666664,2166.6666666666642,28632.191766298885,46933.40574942026
1307,14,1,1,41833.33333333333,2166.6666666666642,53659.936940567466,53042.1647050246
1307,15,6,0,44000.0,2166.6666666666715,47509.747650626465,44379.92626848798
1307,16,0,0,46166.666666666664,2166.6666666666642,59441.10459097715,61184.65435348895
1307,17,6,1,48333.33333333333,2166.6666666666642,54167.37724556118,53756.86935994533
1307,18,3,0,50500.0,2166.6666666666715,50194.715125546434,48161.57059936118
1307,19,0,1,52666.666666666664,2166.6666666666642,69075.6639831262,74754.45631426225
1307,20,1,0,54833.33333333333,2166.6666666666642,49816.896957757046,47629.43233486908
1307,21,3,0,57000.0,2166.6666666666715,51157.22011174363,49517.21142499103
1307,22,4,1,59166.666666666664,2166.6666666666642,52538.10405374737,51462.118385559676
1307,23,3,0,61333.33333333333,2166.6666666666642,51750.462791173704,50352.764494610856
1307,24,0,0,63499.99999999999,2166.6666666666642,62734.16804691428,65822.77189706237
1307,25,0,0,65666.66666666666,2166.6666666666642,59471.83091264503,61227.93086288033
1307,26,0,0,67833.33333333333,2166.6666666666715,59793.898351059695,61681.54697332352
1307,27,5,0,70000.0,2166.6666666666715,44980.877078022204,40818.13672960874
1307,28,1,0,72166.66666666666,2166.666666666657,52001.23837105063,50705.96953669104
1307,29,0,0,74333.33333333333,2166.6666666666715,64436.78766526077,68220.82769755038
1307,30,1,1,76500.0,2166.6666666666715,59240.06387645394,60901.498417540766
1307,31,0,1,78666.66666666666,2166.666666666657,74153.63261765422,81906.5248135975
1307,32,0,1,80833.33333333333,2166.6666666666715,70013.42773477288,76075.25033066602
1307,33,3,1,83000.0,2166.6666666666715,61386.28907062286,63924.350803694164
1307,34,0,1,85166.66666666666,2166.666666666657,75206.38066141118,83389.26853719886
1307,35,1,1,87333.33333333333,2166.6666666666715,60553.85180390419,62751.903949160835
1307,36,0,0,89500.0,2166.6666666666715,66512.73441518229,71144.69635941168
1307,37,6,1,91666.66666666666,2166.666666666657,60151.05759595113,62184.58816331146
1307,38,6,1,93833.33333333333,2166.6666666666715,56971.60729406445,57706.48914656966
1307,39,0,1,96000.0,2166.6666666666715,76826.09060813671,85670.55015230524
1307,40,0,0,98166.66666666666,2166.666666666657,63609.912527463304,67056.2148274131
1308,1,3,0,13666.666666666666,2166.666666666666,10693.212039902388,35117.20005620055
1308,2,6,0,15833.333333333332,2166.666666666666,11190.97027015698,34697.43774151094
1308,3,3,1,18000.0,2166.666666666668,19058.982898265982,44658.31542379937
1308,4,6,1,20166.666666666664,2166.6666666666642,19171.525776616807,43695.99627544253
1308,5,3,1,22333.333333333332,2166.666666666668,22383.77427967546,47099.45969709663
1308,6,6,1,24500.0,2166.666666666668,22270.87697783657,45819.61916819085
1308,7,0,0,26666.666666666664,2166.6666666666642,28725.453615295075,53789.74193407014
1308,8,1,1,28833.333333333332,2166.666666666668,25840.057080326224,48604.97290779829
1308,9,0,0,31000.0,2166.666666666668,31710.17547072548,55751.91504401658
1308,10,4,0,33166.666666666664,2166.6666666666642,19882.301606869194,37972.10752635399
1308,11,0,0,35333.33333333333,2166.6666666666642,34540.02578574848,57495.95922381184
1308,12,0,1,37500.0,2166.6666666666715,39806.40275366671,63792.56132836671
1308,13,4,1,39666.666666666664,2166.6666666666642,28632.191766298885,46933.40574942026
1308,14,0,1,41833.33333333333,2166.6666666666642,66329.77492468021,70887.00693616932
1308,15,0,1,44000.0,2166.6666666666715,63007.01976164857,66207.07008682897
1308,16,2,1,46166.666666666664,2166.6666666666642,47861.74593727323,44875.69850320173
1308,17,0,1,48333.33333333333,2166.6666666666642,68038.36067715526,73293.46574247221
1308,18,3,0,50500.0,2166.6666666666715,50194.715125546434,48161.57059936118
1308,19,3,1,52666.666666666664,2166.6666666666642,53777.68248410955,53208.00349874585
1308,20,3,0,54833.33333333333,2166.6666666666642,48167.62743152716,45306.51750919318
1308,21,5,1,57000.0,2166.6666666666715,48780.37475726292,46169.54191163792
1308,22,0,0,59166.666666666664,2166.6666666666642,61986.858124850754,64770.2227110574
1308,23,0,0,61333.33333333333,2166.6666666666642,58801.07479323336,60283.203934131496
1308,24,0,0,63499.99999999999,2166.6666666666642,59141.074458886564,60762.076702657134
1308,25,6,1,65666.66666666666,2166.6666666666642,56940.22856350045,57662.29375140909
1308,26,3,1,67833.33333333333,2166.6666666666715,59358.14178169463,61067.80532633046
1308,27,4,1,70000.0,2166.6666666666715,53963.9187232791,53470.30806095648
1308,28,7,1,72166.66666666666,2166.666666666657,49567.33216612849,47277.93262834999
1308,29,3,1,74333.33333333333,2166.6666666666715,60267.890761642586,62349.14191780646
1308,30,0,1,76500.0,2166.6666666666715,73787.20994847047,81390.4365471415
1308,31,3,1,78666.66666666666,2166.666666666657,60839.45065008029,63154.15584518351
1308,32,4,1,80833.33333333333,2166.6666666666715,55221.79853865471,55241.96977275311
1308,33,3,1,83000.0,2166.6666666666715,61386.28907062286,63924.350803694164
1308,34,2,1,85166.66666666666,2166.666666666657,52635.92504223351,51599.894425681
1308,35,0,0,87333.33333333333,2166.6666666666715,66234.32763463611,70752.5741332903
1308,36,0,0,89500.0,2166.6666666666715,62629.13083934155,65674.8321680867
1308,37,4,1,91666.66666666666,2166.666666666657,56351.02839964589,56832.43436569844
1308,38,0,1,93833.33333333333,2166.6666666666715,76514.27706783522,85231.3761518806
1308,39,0,1,96000.0,2166.6666666666715,72149.55852716562,79083.88524952905
1308,40,6,0,98166.66666666666,2166.666666666657,53827.67531531395,53278.4159370619
1309,1,0,0,9333.333333333332,2166.666666666666,15697.232675638235,41044.286199935246
1309,2,0,0,11500.0,2166.666666666668,15862.142584704747,40155.72343286806
1309,3,0,0,13666.666666666666,2166.666666666666,17997.842793621458,42042.92165150542
1309,4,0,0,15833.333333333332,2166.666666666666,19948.99668979192,43670.19548599305
1309,5,0,1,18000.0,2166.666666666668,27699.601917952692,53465.710633143135
1309,6,6,1,20166.666666666664,2166.6666666666642,21558.894197669477,43695.99627544253
1309,7,6,0,22333.333333333332,2166.666666666668,16103.944244579536,34892.13792787338
1309,8,2,0,24500.0,2166.666666666668,15281.577827657882,32613.045124203065
1309,9,0,0,26666.666666666664,2166.6666666666642,31112.822036347658,53789.74193407014
1309,10,4,0,28833.333333333332,2166.666666666668,19799.637013945125,36734.848277609926
1309,11,2,0,31000.0,2166.666666666668,19007.519164869696,34498.359090624435
1309,12,0,0,33166.666666666664,2166.6666666666642,35529.36044301689,56647.72782930477
1309,13,1,1,35333.33333333333,2166.6666666666642,52205.982297621136,50994.34126425512
1309,14,3,1,37500.0,2166.6666666666715,53831.6585929201,53284.02618721141
1309,15,0,1,39666.666666666664,2166.6666666666642,65711.6538273968,70016.41384140395
1309,16,4,1,41833.33333333333,2166.6666666666642,49737.057044475,47516.981752781685
1309,17,0,0,44000.0,2166.6666666666715,58961.181286831525,60508.706037790886
1309,18,0,1,46166.666666666664,2166.6666666666642,63532.13949919554,66946.67535097964
1309,19,0,0,48333.33333333333,2166.6666666666642,56527.516045120654,57081.00851425444
1309,20,4,1,50500.0,2166.6666666666715,51236.09923836827,49628.30878643418
1309,21,0,1,52666.666666666664,2166.6666666666642,69075.6639831262,74754.45631426225
1309,22,0,1,54833.33333333333,2166.6666666666642,65449.92728381319,69647.78490677914
1309,23,6,0,57000.0,2166.6666666666715,49442.58225393886,47102.22852667445
1309,24,3,0,59166.666666666664,2166.6666666666642,51458.239883289796,49941.182934210985
1309,25,0,1,61333.33333333333,2166.6666666666642,70957.66789606465,77405.16605079529
1309,26,0,0,63499.99999999999,2166.6666666666642,59141.074458886564,60762.076702657134
1309,27,3,1,65666.66666666666,2166.6666666666642,59039.278967836166,60618.702771600234
1309,28,6,0,67833.33333333333,2166.6666666666715,50795.723824532324,49008.06172469342
1309,29,0,0,70000.0,2166.6666666666715,63781.38848208098,67297.7302564521
1309,30,2,0,72166.66666666666,2166.666666666657,45771.552904212585,41931.76465382055
1309,31,1,0,74333.33333333333,2166.6666666666715,52243.48354045343,51047.1599161316
1309,32,6,0,76500.0,2166.6666666666715,51757.7657749281,50363.05038722268
1309,33,0,0,78666.66666666666,2166.666666666657,65062.17379678673,69101.65323491089
1309,34,6,1,80833.33333333333,2166.6666666666715,58915.48332166257,60444.342706567004
1309,35,2,0,83000.0,2166.6666666666715,46729.0990232261,43280.421159473386
1309,36,0,0,85166.66666666666,2166.666666666657,65950.34028204516,70352.59194654247
1309,37,3,1,87333.33333333333,2166.6666666666715,61910.718596426195,64662.98393862845
1309,38,4,0,89500.0,2166.6666666666715,49859.698458571,47689.716138832395
1309,39,0,1,91666.66666666666,2166.666666666657,76196.66074181595,84784.0292138253
1309,40,7,1,93833.33333333333,2166.6666666666715,51619.00421862076,50167.6115755222
1310,1,0,1,15833.333333333332,2166.666666666666,24776.495604889387,56073.64095573745
1310,2,3,0,18000.0,2166.666666666668,12510.421138981437,37676.64949152315
1310,3,0,1,20166.666666666664,2166.6666666666642,28854.904757048986,59576.21870896447
1310,4,0,1,22333.333333333332,2166.666666666668,27387.265516912616,56388.29094301999
1310,5,0,0,24500.0,2166.666666666668,22690.960209971054,48652.94618157527
1310,6,1,0,26666.666666666664,2166.6666666666642,17519.879875826427,40248.90419871771
1310,7,0,1,28833.333333333332,2166.666666666668,35858.43288100868,64957.02184871495
1310,8,6,0,31000.0,2166.666666666668,19567.398240928742,40891.0723927091
1310,9,0,1,33166.666666666664,2166.6666666666642,39003.35321055845,67144.82661235073
1310,10,1,1,35333.33333333333,2166.6666666666642,28332.298087094845,50994.34126425512
1310,11,2,0,37500.0,2166.6666666666715,18536.289787161968,36076.316230991695
1310,12,6,0,39666.666666666664,2166.6666666666642,24478.64050445144,43324.99403888643
1310,13,8,1,41833.33333333333,2166.6666666666642,19011.81569707204,34504.41054443055
1310,14,0,0,44000.0,2166.6666666666715,38270.65497104203,60508.706037790886
1310,15,3,0,46166.666666666664,2166.6666666666642,49495.33258393152,47176.52476610074
1310,16,5,0,48333.33333333333,2166.6666666666642,42628.47553245021,37504.89511612706
1310,17,0,0,50500.0,2166.6666666666715,60348.15485128639,62462.18993138928
1310,18,0,0,52666.666666666664,2166.6666666666642,57335.368672093435,58218.82911562456
1310,19,0,1,54833.33333333333,2166.6666666666642,65449.92728381319,69647.78490677914
1310,20,6,1,57000.0,2166.6666666666715,55639.654986274094,55830.49998066774
1310,21,0,1,59166.666666666664,2166.6666666666642,70508.44603236696,76772.45920051685
1310,22,0,0,61333.33333333333,2166.6666666666642,58801.07479323336,60283.203934131496
1310,23,0,0,63499.99999999999,2166.6666666666642,59141.074458886564,60762.076702657134
1310,24,0,0,65666.66666666666,2166.6666666666642,59471.83091264503,61227.93086288033
1310,25,0,0,67833.33333333333,2166.6666666666715,59793.898351059695,61681.54697332352
1310,26,4,1,70000.0,2166.6666666666715,53963.9187232791,53470.30806095648
1310,27,0,1,72166.66666666666,2166.666666666657,73028.62513116638,80322.0072269949
1310,28,0,0,74333.33333333333,2166.6666666666715,60712.79046026079,62975.76121163491
1310,29,3,0,76500.0,2166.6666666666715,53591.10563016562,52945.21919741637
1310,30,1,0,78666.66666666666,2166.666666666657,52711.437198343265,51706.24957513136
1310,31,6,1,80833.33333333333,2166.6666666666715,58915.48332166257,60444.342706567004
1310,32,1,1,83000.0,2166.6666666666715,60044.921512927365,62035.100722432915
1310,33,6,1,85166.66666666666,2166.666666666657,59424.739685168715,61161.605190378476
1310,34,0,0,87333.33333333333,2166.6666666666715,66234.32763463611,70752.5741332903
1310,35,0,0,89500.0,2166.6666666666715,62629.13083934155,65674.8321680867
1310,36,6,0,91666.66666666666,2166.666666666657,53248.69390922443,52462.94916792173
1310,37,1,1,93833.33333333333,2166.6666666666715,61280.6288482161,63775.533589036764
1310,38,6,1,96000.0,2166.6666666666715,60612.71101556068,62834.80424726856
1310,39,4,1,98166.66666666666,2166.666666666657,56978.23146928693,57715.81897082667
1310,40,2,1,100333.33333333333,2166.6666666666715,54013.868777951146,53540.66025063542
1311,1,1,1,11500.0,2166.666666666668,15540.016868085619,38581.19499582114
1311,2,3,1,13666.666666666666,2166.666666666666,18496.61508463245,41624.58759140225
1311,3,0,0,15833.333333333332,2166.666666666666,23327.17155751874,47307.358012813624
1311,4,3,0,18000.0,2166.666666666668,17285.15798108672,37676.64949152315
1311,5,6,1,20166.666666666664,2166.6666666666642,22354.683671353632,43695.99627544253
1311,6,5,0,22333.333333333332,2166.666666666668,14319.189218050913,31257.568209263667
1311,7,0,1,24500.0,2166.666666666668,37276.95510381511,62471.61949388345
1311,8,0,1,26666.666666666664,2166.6666666666642,35505.19490633566,58855.35235139941
1311,9,8,0,28833.333333333332,2166.666666666668,13452.91625024893,26674.97470383462
1311,10,1,1,31000.0,2166.666666666668,30417.207799657037,49447.51283865709
1311,11,0,0,33166.666666666664,2166.6666666666642,56219.88675880639,56647.72782930477
1311,12,2,1,35333.33333333333,2166.6666666666642,45940.86776440949,42170.2362879007
1311,13,3,0,37500.0,2166.6666666666715,47917.239308332886,44953.85818075055
1311,14,0,0,39666.666666666664,2166.6666666666642,57939.97330899364,59070.38494224457
1311,15,3,1,41833.33333333333,2166.6666666666642,54806.85276881126,54657.53911100177
1311,16,0,1,44000.0,2166.6666666666715,66922.0965977351,71721.26281371142
1311,17,6,0,46166.666666666664,2166.6666666666642,47861.74593727323,44875.69850320173
1311,18,0,0,48333.33333333333,2166.6666666666642,59902.93401666859,61835.11833333604
1311,19,0,1,50500.0,2166.6666666666715,64524.610568054115,68344.52192683678
1311,20,3,0,52666.666666666664,2166.6666666666642,50526.202129502366,48628.45370352446
1311,21,1,0,54833.33333333333,2166.6666666666642,49816.896957757046,47629.43233486908
1311,22,6,1,57000.0,2166.6666666666715,55639.654986274094,55830.49998066774
1311,23,3,0,59166.666666666664,2166.6666666666642,51458.239883289796,49941.182934210985
1311,24,1,1,61333.33333333333,2166.6666666666642,57122.820645707354,57919.465698179374
1311,25,0,0,63499.99999999999,2166.6666666666642,62734.16804691428,65822.77189706237
1311,26,2,0,65666.66666666666,2166.6666666666642,45140.03969861774,41042.30943467287
1311,27,4,1,67833.33333333333,2166.6666666666715,53693.75762950525,53089.799478176414
1311,28,3,0,70000.0,2166.6666666666715,52841.91536100474,51890.02163521795
1311,29,1,1,72166.66666666666,2166.666666666657,58672.44249474721,60102.03168274255
1311,30,2,1,74333.33333333333,2166.6666666666715,51525.81448236769,50036.35842586999
1311,31,0,1,76500.0,2166.6666666666715,73787.20994847047,81390.4365471415
1311,32,0,0,78666.66666666666,2166.666666666657,61290.0946210759,63788.86566348718
1311,33,0,0,80833.33333333333,2166.6666666666715,61569.228603599186,64182.01211774533
1311,34,1,1,83000.0,2166.6666666666715,60044.921512927365,62035.100722432915
1311,35,0,0,85166.66666666666,2166.666666666657,65950.34028204516,70352.59194654247
1311,36,1,1,87333.33333333333,2166.6666666666715,60553.85180390419,62751.903949160835
1311,37,0,1,89500.0,2166.6666666666715,75872.98915577275,84328.153740525
1311,38,0,1,91666.66666666666,2166.666666666657,71568.52152866097,78265.5232798042
1311,39,0,1,93833.33333333333,2166.6666666666715,71861.71835108864,78678.47655082906
1311,40,1,1,96000.0,2166.6666666666715,61513.94756030139,64104.15149338225
1312,1,0,1,7166.666666666666,2166.666666666666,16875.527934080885,44945.51747572547
1312,2,6,0,9333.333333333332,2166.666666666666,7133.702816456174,30103.806783741093
1312,3,3,1,11500.0,2166.666666666668,14782.668262924119,39756.1673087886
1312,4,1,1,13666.666666666666,2166.666666666666,16031.599478219618,40394.39511387492
1312,5,6,0,15833.333333333332,2166.666666666666,12782.549217525378,34697.43774151094
1312,6,0,0,18000.0,2166.666666666668,23636.583900861937,48863.98029031702
1312,7,6,1,20166.666666666664,2166.6666666666642,20763.104723985263,43695.99627544253
1312,8,0,0,22333.333333333332,2166.666666666668,27124.5993217562,51535.01757697312
1312,9,3,1,24500.0,2166.666666666668,25530.403623507278,48168.84127847583
1312,10,1,1,26666.666666666664,2166.6666666666642,25998.442988492563,47707.22140706881
1312,11,3,1,28833.333333333332,2166.666666666668,28482.607704083144,50085.21470552857
1312,12,0,1,31000.0,2166.666666666668,40636.835651014415,66083.01537207371
1312,13,3,1,33166.666666666664,2166.6666666666642,31271.89298747685,51772.12503795845
1312,14,1,1,35333.33333333333,2166.6666666666642,31515.45598183164,50994.34126425512
1312,15,0,0,37500.0,2166.6666666666715,57394.427942288414,58302.01118632171
1312,16,0,1,39666.666666666664,2166.6666666666642,61889.64025398376,64633.29613237149
1312,17,1,0,41833.33333333333,2166.6666666666642,47772.36379199523,44749.80815773976
1312,18,6,0,44000.0,2166.6666666666715,47509.747650626465,44379.92626848798
1312,19,1,1,46166.666666666664,2166.6666666666642,54528.8034553052,54265.920359584794
1312,20,3,1,48333.33333333333,2166.6666666666642,56124.26052273845,56513.04298977247
1312,21,1,0,50500.0,2166.6666666666715,49184.10856455023,46738.181076831315
1312,22,3,1,52666.666666666664,2166.6666666666642,56924.07488176669,57639.54208699534
1312,23,2,1,54833.33333333333,2166.6666666666642,49147.27753334472,46686.30638499257
1312,24,0,1,57000.0,2166.6666666666715,70045.70112382092,76120.70580819849
1312,25,4,1,59166.666666666664,2166.6666666666642,52538.10405374737,51462.118385559676
1312,26,0,0,61333.33333333333,2166.6666666666642,62365.85080609835,65304.01521985684
1312,27,3,0,63499.99999999999,2166.6666666666642,52034.45438378362,50752.75265321637
1312,28,0,0,65666.66666666666,2166.6666666666642,63092.47223582086,66327.42568425473
1312,29,0,0,67833.33333333333,2166.6666666666715,59793.898351059695,61681.54697332352
1312,30,3,0,70000.0,2166.6666666666715,52841.91536100474,51890.02163521795
1312,31,1,1,72166.66666666666,2166.666666666657,58672.44249474721,60102.03168274255
1312,32,4,0,74333.33333333333,2166.6666666666715,48468.149737596075,45729.78836281137
1312,33,1,1,76500.0,2166.6666666666715,59240.06387645394,60901.498417540766
1312,34,3,1,78666.66666666666,2166.666666666657,60839.45065008029,63154.15584518351
1312,35,4,1,80833.33333333333,2166.6666666666715,55221.79853865471,55241.96977275311
1312,36,3,1,83000.0,2166.6666666666715,61386.28907062286,63924.350803694164
1312,37,3,1,85166.66666666666,2166.666666666657,58141.34467297859,59354.00658165998
1312,38,0,0,87333.33333333333,2166.6666666666715,66234.32763463611,70752.5741332903
1312,39,4,1,89500.0,2166.6666666666715,56134.06484718891,56526.85189744917
